name	type	units	sampling_frequency
C3-Fz	EEG	mV      	20000
C3-Cz	EEG	mV      	20000
C4-erb L	EEG	mV      	20000
Cz-Fz	EEG	mV      	20000
C4-Fz	EEG	mV      	20000
C4-Cz	EEG	mV      	20000
C3-erb R	EEG	mV      	20000
erb L-erb R	EEG	mV      	20000
