filename	acq_time	stimRate
eeg/sub-15_ses-02_task-sepRate_run-01_eeg.edf	2023-06-05T13:16:36	2.7
eeg/sub-15_ses-02_task-sepRate_run-02_eeg.edf	2023-06-05T13:18:45	4.7
eeg/sub-15_ses-02_task-sepRate_run-03_eeg.edf	2023-06-05T13:22:15	8.7
eeg/sub-15_ses-02_task-sepRate_run-04_eeg.edf	2023-06-05T13:28:33	12.7
eeg/sub-15_ses-02_task-sepRate_run-05_eeg.edf	2023-06-05T13:36:44	16.7
